og430,Air Travel,http://www.skyscanner.net/,1
og430,Air Travel,https://www.kayak.com,1
og430,Air Travel,http://www.seatguru.com/,1
og430,Air Travel,http://www.britishairways.com/travel/home/public/en_gb,1
og430,Air Travel,http://www.fly.co.uk/,1
og430,Air Travel,http://www.opodo.fr/,1
og430,Air Travel,http://www.govoyages.com/,1
og430,Air Travel,http://www.promovacances.com/,1
og430,Air Travel,http://voli-lowcost.zingarate.com/,1
og430,Air Travel,http://www.paesionline.it,1
og430,Air Travel,https://www.alitalia.com,1
og430,Air Travel,http://www.iberia.com/,1
og430,Air Travel,http://www.opodo.es/,1
og431,Animals,http://www.humanesociety.org/,1
og431,Animals,http://.bestfriends.org/,1
og431,Animals,https://www.aspca.org/,1
og431,Animals,http://www.rspca.org.uk/home,1
og431,Animals,http://www.animal-job.co.uk/,1
og431,Animals,https://www.animalfriends.co.uk/,1
og431,Animals,https://.la-spa.fr/,1
og431,Animals,http://www.wwf.fr/,1
og431,Animals,http://www.fondationbrigittebardot.fr/,1
og431,Animals,https://www.zoetis.it/,1
og431,Animals,http://www.blisspets.it/,1
og431,Animals,https://www.medicanimal.es/,1
og431,Animals,http://www.hillspet.es/,1
og434,Beauty & Cosmetics,http://www.paulaschoice.com/,1
og434,Beauty & Cosmetics,http://www.totalbeauty.com/,1
og434,Beauty & Cosmetics,https://www.makeupalley.com/,1
og434,Beauty & Cosmetics,https://www.cultbeauty.co.uk/,1
og434,Beauty & Cosmetics,http://www.fragrancedirect.co.uk/,1
og434,Beauty & Cosmetics,http://www.instyle.co.uk/,1
og434,Beauty & Cosmetics,http://www.sephora.fr/,1
og434,Beauty & Cosmetics,http://www.fr.clinique.com/,1
og434,Beauty & Cosmetics,http://www.loreal.fr/,1
og434,Beauty & Cosmetics,http://www.kikocosmetics.com/it-it/,1
og434,Beauty & Cosmetics,http://www.cosmoprof.it/,1
og434,Beauty & Cosmetics,http://www.italiancosmetics.it/,1
og434,Beauty & Cosmetics,http://www.casmara.com/es/,1
og438,Beauty & Cosmetics,http://www.maccosmetics.es/,1
og438,Communication,http://www.us.ntt.com/,1
og438,Communication,http://www.mitel.com/,1
og438,Communication,http://www.gcicom.net/,1
og438,Communication,http://home.bt.com/,1
og438,Communication,http://www.orange.fr/,1
og438,Communication,http://www.free.fr/,1
og438,Communication,http://www.acantho.it/it/home-page,1
og438,Communication,http://www.amtel.it/,1
og438,Communication,https://www.telefonica.com/es,1
og438,Communication,http://www.telitec.com/?lang=es,1
og439,Computers,http://www.dell.com/,1
og439,Computers,http://www.hp.com/,1
og439,Computers,http://www.lenovo.com/,1
og439,Computers,http://www.novatech.co.uk/,1
og439,Computers,https://www.overclockers.co.uk/,1
og439,Computers,https://www.aria.co.uk/h2/,1
og439,Computers,http://www.apple.com/fr/,1
og439,Computers,https://www.asus.com/fr/,1
og439,Computers,https://fr.msi.com/,1
og439,Computers,http://www.fujitsu.com/it/,1
og439,Computers,http://www.misco.it/,1
og439,Computers,http://.alienware.it/,1
og439,Computers,https://www.java.com/es/,1
og439,Computers,https://espanol.yahoo.com/,1
og440,Electronics,http://www.newegg.com/,1
og440,Electronics,http://www.rakuten.com/,1
og440,Electronics,http://www.maplin.co.uk/,1
og440,Electronics,http://www.conrad-electronic.co.uk/ce/,1
og440,Electronics,http://www.pixmania.fr,1
og440,Electronics,http://www.samsung.com/fr/home/,1
og440,Electronics,http://www.redcoon.it/,1
og440,Electronics,http://www.primaelectro.it/,1
og440,Electronics,http://www.prelectronics.es/,1
og440,Electronics,http://www.bq.com/es/,1
og442,Education,https://www.udemy.com/,1
og442,Education,https://www.coursera.org/,1
og442,Education,http://www.cambridge.org/,1
og442,Education,http://www.bbc.co.uk/learning/,1
og442,Education,https://www.kartable.fr/,1
og442,Education,https://.openclassrooms.com/,1
og442,Education,http://www.studenti.it/,1
og442,Education,http://www.studentville.it/,1
og442,Education,https://www.xing.com/,1
og442,Education,http://www.rincondelvago.com/,1
og443,Entertainment,http://entertainment.allmyfaves.com/,1
og443,Entertainment,http://www.ellentv.com/,1
og443,Entertainment,http://www.amc.com/,1
og443,Entertainment,http://www.telegraph.co.uk/,1
og443,Entertainment,http://www.huffingtonpost.co.uk/entertainment/,1
og443,Entertainment,https://www.netflix.com/,1
og443,Entertainment,https://www.youtube.com/,1
og443,Entertainment,http://www.dailymotion.com/fr,1
og443,Entertainment,http://www.tvmoda.it/,1
og443,Entertainment,http://www.parksmania.it/,1
og443,Entertainment,http://www.gardaland.it/resort/,1
og443,Entertainment,http://www.msn.com/es-xl/entretenimiento,1
og443,Entertainment,http://www.telecinco.es/,1
og443,Entertainment,http://www.tropicanafm.com/,1
og444,Financial Products & Services,https://www.defaqto.com/,1
og444,Financial Products & Services,http://www.foresters.com/en,1
og444,Financial Products & Services,https://www.the-fca.org.uk/,1
og444,Financial Products & Services,http://www.tescobank.com/,1
og444,Financial Products & Services,http://www.boursorama.com/,1
og444,Financial Products & Services,https://www.fortuneo.fr/,1
og444,Financial Products & Services,http://www.posteitaliane.it/en/,1
og444,Financial Products & Services,http://www.bnpparibas.it/en/,1
og444,Financial Products & Services,https://www.telefonica.com/es,1
og444,Financial Products & Services,http://www.tesoro.es/en,1
og445,Food & Dining,http://.allrecipes.com/,1
og445,Food & Dining,http://www.foodnetwork.com/,1
og445,Food & Dining,http://www.food.com/,1
og445,Food & Dining,http://www.gymkhanalondon.com/,1
og445,Food & Dining,http://www.opentable.co.uk/the-ledbury,1
og445,Food & Dining,http://.foiregourmande.ca/,1
og445,Food & Dining,https://culinoversions.wordpress.com/,1
og445,Food & Dining,http://www.peck.it/,1
og445,Food & Dining,http://www.mangibene.it/it/,1
og445,Food & Dining,http://www.spanishtaste.es/,1
og445,Food & Dining,https://www.tienda.com/,1
og447,Health,http://www.webmd.com/,1
og447,Health,https://www.nih.gov/,1
og447,Health,http://www.mayoclinic.org/,1
